Ligand_ID	Receptor_ID	TF_ID	Pathway	pathway_ID	Ligand_Symbol	Receptor_Symbol	TF_Symbol
3569	3570	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-6785807_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-6785807,R-HSA-449147	IL6	IL6R	FOS
3569	3572	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL6	IL6ST	FOS
3574	3561	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL7	IL2RG	FOS
3574	3575	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL7	IL7R	FOS
3578	3561	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL9	IL2RG	FOS
3578	3581	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL9	IL9R	FOS
3586	163702	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL10	IFNLR1	FOS
3586	3587	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL10	IL10RA	FOS
3586	3588	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL10	IL10RB	FOS
3589	3570	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL11	IL6R	FOS
3589	3572	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL11	IL6ST	FOS
3589	3590	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL11	IL11RA	FOS
3592	3594	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL12A	IL12RB1	FOS
3592	3595	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL12A	IL12RB2	FOS
3593	149233	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-6785807_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-6785807,R-HSA-449147	IL12B	IL23R	FOS
3593	3594	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL12B	IL12RB1	FOS
3593	3595	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL12B	IL12RB2	FOS
3596	3561	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-6785807_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-6785807,R-HSA-449147	IL13	IL2RG	FOS
3596	3566	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-6785807_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-6785807,R-HSA-449147	IL13	IL4R	FOS
3596	3597	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-6785807_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-6785807,R-HSA-449147	IL13	IL13RA1	FOS
3596	3598	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-6785807_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-6785807,R-HSA-449147	IL13	IL13RA2	FOS
3600	3559	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL15	IL2RA	FOS
3600	3560	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL15	IL2RB	FOS
3600	3561	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL15	IL2RG	FOS
3600	3601	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL15	IL15RA	FOS
374	1956	2353	R-HSA-1280215_3,R-HSA-8939211_1,R-HSA-9634638_1,R-HSA-9009391_1,R-HSA-168256_3,R-HSA-9006931_1,R-HSA-9006934_3	R-HSA-1280215,R-HSA-8939211,R-HSA-9634638,R-HSA-9009391,R-HSA-168256,R-HSA-9006931,R-HSA-9006934	AREG	EGFR	FOS
374	2065	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-9006934_4	R-HSA-1280215,R-HSA-168256,R-HSA-9006934	AREG	ERBB3	FOS
388372	1230	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL4L1	CCR1	FOS
388372	1234	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL4L1	CCR5	FOS
3976	3572	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	LIF	IL6ST	FOS
3976	3977	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	LIF	LIFR	FOS
4049	7133	2353	R-HSA-1280215_2,R-HSA-168256_2	R-HSA-1280215,R-HSA-168256	LTA	TNFRSF1B	FOS
4049	8764	2353	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	LTA	TNFRSF14	FOS
414062	1230	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL3L3	CCR1	FOS
414062	1234	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL3L3	CCR5	FOS
5008	3572	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	OSM	IL6ST	FOS
5008	3977	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	OSM	LIFR	FOS
5008	9180	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	OSM	OSMR	FOS
50604	53832	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL20	IL20RA	FOS
50604	53833	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL20	IL20RB	FOS
50604	58985	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL20	IL22RA1	FOS
50616	116379	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL22	IL22RA2	FOS
50616	3587	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL22	IL10RA	FOS
50616	3588	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL22	IL10RB	FOS
50616	50615	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL22	IL21R	FOS
50616	58985	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL22	IL22RA1	FOS
51561	149233	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-6785807_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-6785807,R-HSA-449147	IL23A	IL23R	FOS
51561	3594	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL23A	IL12RB1	FOS
51561	3595	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL23A	IL12RB2	FOS
59067	3561	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL21	IL2RG	FOS
59067	3566	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL21	IL4R	FOS
59067	50615	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL21	IL21R	FOS
6347	1230	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL2	CCR1	FOS
6347	1234	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL2	CCR5	FOS
6347	729230	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL2	CCR2	FOS
6348	1230	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL3	CCR1	FOS
6348	1234	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL3	CCR5	FOS
6349	1230	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL3L1	CCR1	FOS
6349	1234	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL3L1	CCR5	FOS
6351	1230	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL4	CCR1	FOS
6351	1234	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL4	CCR5	FOS
6352	1230	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL5	CCR1	FOS
6352	1234	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL5	CCR5	FOS
6356	1234	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL11	CCR5	FOS
6356	729230	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-449147_3	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CCL11	CCR2	FOS
685	1956	2353	R-HSA-1280215_3,R-HSA-8939211_1,R-HSA-9634638_1,R-HSA-9009391_1,R-HSA-168256_3,R-HSA-9006931_1,R-HSA-9006934_3	R-HSA-1280215,R-HSA-8939211,R-HSA-9634638,R-HSA-9009391,R-HSA-168256,R-HSA-9006931,R-HSA-9006934	BTC	EGFR	FOS
685	2066	2353	R-HSA-1280215_3,R-HSA-8939211_2,R-HSA-168256_3,R-HSA-9006931_2,R-HSA-9006934_4	R-HSA-1280215,R-HSA-8939211,R-HSA-168256,R-HSA-9006931,R-HSA-9006934	BTC	ERBB4	FOS
7039	2064	2353	R-HSA-1280215_3,R-HSA-74160_4,R-HSA-212436_4,R-HSA-168256_3,R-HSA-73857_4,R-HSA-9006934_4	R-HSA-1280215,R-HSA-74160,R-HSA-212436,R-HSA-168256,R-HSA-73857,R-HSA-9006934	TGFA	ERBB2	FOS
7039	2065	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-9006934_4	R-HSA-1280215,R-HSA-168256,R-HSA-9006934	TGFA	ERBB3	FOS
7039	2066	2353	R-HSA-1280215_3,R-HSA-8939211_2,R-HSA-9018519_2,R-HSA-168256_3,R-HSA-9006931_2,R-HSA-9006934_4	R-HSA-1280215,R-HSA-8939211,R-HSA-9018519,R-HSA-168256,R-HSA-9006931,R-HSA-9006934	TGFA	ERBB4	FOS
7124	7133	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-6785807_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-6785807,R-HSA-449147	TNF	TNFRSF1B	FOS
7422	1956	2353	R-HSA-1280215_3,R-HSA-74160_4,R-HSA-212436_4,R-HSA-168256_3,R-HSA-73857_4,R-HSA-9006934_3	R-HSA-1280215,R-HSA-74160,R-HSA-212436,R-HSA-168256,R-HSA-73857,R-HSA-9006934	VEGFA	EGFR	FOS
85480	3575	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	TSLP	IL7R	FOS
85480	64109	2353	R-HSA-1280215_2,R-HSA-168256_2,R-HSA-449147_2	R-HSA-1280215,R-HSA-168256,R-HSA-449147	TSLP	CRLF2	FOS
8740	4055	2353	R-HSA-1280215_4,R-HSA-168256_4	R-HSA-1280215,R-HSA-168256	TNFSF14	LTBR	FOS
8740	8764	2353	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	TNFSF14	TNFRSF14	FOS
9542	2066	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-9006934_4	R-HSA-1280215,R-HSA-168256,R-HSA-9006934	NRG2	ERBB4	FOS
959	958	2353	R-HSA-1280215_4,R-HSA-168256_4	R-HSA-1280215,R-HSA-168256	CD40LG	CD40	FOS
3082	2064	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-9006934_4	R-HSA-1280215,R-HSA-168256,R-HSA-9006934	HGF	ERBB2	FOS
3082	2264	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-9006934_4	R-HSA-1280215,R-HSA-168256,R-HSA-9006934	HGF	FGFR4	FOS
3082	5156	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-9006934_4	R-HSA-1280215,R-HSA-168256,R-HSA-9006934	HGF	PDGFRA	FOS
4254	1956	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-9006934_3	R-HSA-1280215,R-HSA-168256,R-HSA-9006934	KITLG	EGFR	FOS
4254	5159	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-9006934_4	R-HSA-1280215,R-HSA-168256,R-HSA-9006934	KITLG	PDGFRB	FOS
7422	5156	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-9006934_4	R-HSA-1280215,R-HSA-168256,R-HSA-9006934	VEGFA	PDGFRA	FOS
7422	5159	2353	R-HSA-1280215_3,R-HSA-168256_3,R-HSA-9006934_4	R-HSA-1280215,R-HSA-168256,R-HSA-9006934	VEGFA	PDGFRB	FOS
10673	115650	3551	R-HSA-1280215_3,R-HSA-168256_2	R-HSA-1280215,R-HSA-168256	TNFSF13B	TNFRSF13C	IKBKB
10718	2066	3551	R-HSA-1280215_4,R-HSA-1643685_5,R-HSA-168256_4	R-HSA-1280215,R-HSA-1643685,R-HSA-168256	NRG3	ERBB4	IKBKB
11009	3588	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL24	IL10RB	IKBKB
11009	53832	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL24	IL20RA	IKBKB
11009	53833	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL24	IL20RB	IKBKB
11009	58985	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL24	IL22RA1	IKBKB
1270	1271	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_5	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CNTF	CNTFR	IKBKB
1270	1956	3551	R-HSA-1280215_4,R-HSA-168256_4	R-HSA-1280215,R-HSA-168256	CNTF	EGFR	IKBKB
1270	3570	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CNTF	IL6R	IKBKB
1270	3572	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CNTF	IL6ST	IKBKB
1270	3977	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_5	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CNTF	LIFR	IKBKB
1437	1438	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_5	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CSF2	CSF2RA	IKBKB
1437	1439	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_5	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CSF2	CSF2RB	IKBKB
1437	1441	3551	R-HSA-1280215_5,R-HSA-168256_5,R-HSA-449147_5	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CSF2	CSF3R	IKBKB
1437	3563	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_5	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CSF2	IL3RA	IKBKB
1440	1441	3551	R-HSA-1280215_5,R-HSA-168256_5,R-HSA-449147_5	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CSF3	CSF3R	IKBKB
1442	5618	3551	R-HSA-1280215_3,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	CSH1	PRLR	IKBKB
145957	2066	3551	R-HSA-1280215_4,R-HSA-1643685_5,R-HSA-168256_4	R-HSA-1280215,R-HSA-1643685,R-HSA-168256	NRG4	ERBB4	IKBKB
1489	3572	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CTF1	IL6ST	IKBKB
1489	3977	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_5	R-HSA-1280215,R-HSA-168256,R-HSA-449147	CTF1	LIFR	IKBKB
1839	1956	3551	R-HSA-1280215_4,R-HSA-1643685_5,R-HSA-168256_4	R-HSA-1280215,R-HSA-1643685,R-HSA-168256	HBEGF	EGFR	IKBKB
1839	2066	3551	R-HSA-1280215_4,R-HSA-1643685_5,R-HSA-168256_4	R-HSA-1280215,R-HSA-1643685,R-HSA-168256	HBEGF	ERBB4	IKBKB
2688	2690	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	GH1	GHR	IKBKB
2688	5618	3551	R-HSA-1280215_3,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	GH1	PRLR	IKBKB
2689	2690	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	GH2	GHR	IKBKB
282616	163702	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IFNL2	IFNLR1	IKBKB
282616	3588	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IFNL2	IL10RB	IKBKB
282617	163702	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IFNL3	IFNLR1	IKBKB
282617	3588	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IFNL3	IL10RB	IKBKB
282618	163702	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IFNL1	IFNLR1	IKBKB
282618	3588	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IFNL1	IL10RB	IKBKB
29949	53832	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL19	IL20RA	IKBKB
29949	53833	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL19	IL20RB	IKBKB
3084	2066	3551	R-HSA-1280215_4,R-HSA-1643685_5,R-HSA-168256_4	R-HSA-1280215,R-HSA-1643685,R-HSA-168256	NRG1	ERBB4	IKBKB
3439	3454	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA1	IFNAR1	IKBKB
3439	3455	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA1	IFNAR2	IKBKB
3440	3454	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA2	IFNAR1	IKBKB
3440	3455	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA2	IFNAR2	IKBKB
3441	3454	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA4	IFNAR1	IKBKB
3441	3455	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA4	IFNAR2	IKBKB
3442	3454	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA5	IFNAR1	IKBKB
3442	3455	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA5	IFNAR2	IKBKB
3443	3454	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA6	IFNAR1	IKBKB
3443	3455	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA6	IFNAR2	IKBKB
3444	3454	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA7	IFNAR1	IKBKB
3444	3455	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA7	IFNAR2	IKBKB
3445	3454	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA8	IFNAR1	IKBKB
3445	3455	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA8	IFNAR2	IKBKB
3446	3454	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA10	IFNAR1	IKBKB
3446	3455	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA10	IFNAR2	IKBKB
3447	3454	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA13	IFNAR1	IKBKB
3447	3455	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA13	IFNAR2	IKBKB
3448	3454	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA14	IFNAR1	IKBKB
3448	3455	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA14	IFNAR2	IKBKB
3449	3454	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA16	IFNAR1	IKBKB
3449	3455	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA16	IFNAR2	IKBKB
3451	3454	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA17	IFNAR1	IKBKB
3451	3455	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA17	IFNAR2	IKBKB
3452	3454	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA21	IFNAR1	IKBKB
3452	3455	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNA21	IFNAR2	IKBKB
3456	3454	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNB1	IFNAR1	IKBKB
3456	3455	3551	R-HSA-1280215_4,R-HSA-168256_3	R-HSA-1280215,R-HSA-168256	IFNB1	IFNAR2	IKBKB
3558	3559	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_5	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL2	IL2RA	IKBKB
3558	3560	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL2	IL2RB	IKBKB
3558	3561	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL2	IL2RG	IKBKB
3562	1438	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_5	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL3	CSF2RA	IKBKB
3565	3561	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL4	IL2RG	IKBKB
3565	3566	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL4	IL4R	IKBKB
3565	3597	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL4	IL13RA1	IKBKB
3565	3598	3551	R-HSA-1280215_4,R-HSA-168256_4,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL4	IL13RA2	IKBKB
3565	50615	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL4	IL21R	IKBKB
3567	1438	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_5	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL5	CSF2RA	IKBKB
3567	1439	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_5	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL5	CSF2RB	IKBKB
3567	3568	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_5	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL5	IL5RA	IKBKB
3569	3570	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL6	IL6R	IKBKB
3569	3572	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL6	IL6ST	IKBKB
3574	3561	3551	R-HSA-1280215_4,R-HSA-168256_3,R-HSA-449147_4	R-HSA-1280215,R-HSA-168256,R-HSA-449147	IL7	IL2RG	IKBKB
